,0,1,2,3,4,5,6,7
435,000233.png,1242,375,DontCare,479.18,166.03,512.69,182.04
436,000233.png,1242,375,DontCare,504.35,168.77,535.64,189.65
437,000891.png,1242,375,Car,1058.17,184.98,1104.82,221.47
438,004050.png,1242,375,Car,406.33,177.94,486.72,208.89
439,004050.png,1242,375,DontCare,487.08,172.45,548.18,191.83
440,004050.png,1242,375,DontCare,605.46,172.45,621.93,186.97
441,004050.png,1242,375,DontCare,1025.60,162.74,1054.68,175.32
442,004387.png,1242,375,Car,585.11,177.66,639.30,221.71
443,004387.png,1242,375,Van,0.00,2.53,153.09,374.00
444,004387.png,1242,375,Car,185.36,183.07,427.55,286.94
445,004387.png,1242,375,Car,384.80,166.14,518.34,228.95
446,004387.png,1242,375,Car,424.40,163.50,522.40,219.79
447,004387.png,1242,375,Car,475.07,165.35,551.38,203.41
448,004387.png,1242,375,Van,646.74,155.80,696.94,203.32
449,004387.png,1242,375,Car,587.51,173.09,621.76,204.35
450,004387.png,1242,375,Van,277.96,155.70,490.46,260.29
451,004387.png,1242,375,Truck,148.64,133.71,308.74,220.25
452,004387.png,1242,375,DontCare,544.33,169.53,583.11,187.94
453,004387.png,1242,375,DontCare,1201.20,175.36,1239.97,199.59
454,001993.png,1242,375,Car,602.79,170.85,659.64,220.25
455,001993.png,1242,375,Car,491.96,167.55,530.53,200.21
456,001993.png,1242,375,DontCare,534.79,159.18,597.18,189.88
457,001993.png,1242,375,DontCare,0.00,192.82,88.27,216.40
458,003481.png,1224,370,Pedestrian,661.66,154.50,727.00,315.20
459,000176.png,1242,375,Car,844.52,209.22,1241.00,374.00
460,000176.png,1242,375,Car,425.86,182.00,542.59,273.89
461,000176.png,1242,375,Car,500.99,164.61,585.54,243.10
462,000176.png,1242,375,Car,553.91,169.52,615.84,225.81
463,000176.png,1242,375,Car,624.61,179.02,669.60,207.09
464,000176.png,1242,375,DontCare,687.65,179.77,722.02,196.67
465,000176.png,1242,375,DontCare,709.56,182.31,737.73,191.73
466,000723.png,1242,375,Car,482.38,183.29,545.56,227.01
467,000723.png,1242,375,Car,557.27,180.94,582.58,198.79
468,001169.png,1224,370,Cyclist,806.47,149.54,858.60,265.48
469,001169.png,1224,370,Pedestrian,646.45,164.36,685.08,258.72
470,001169.png,1224,370,Misc,442.60,160.36,490.28,245.87
471,001169.png,1224,370,Cyclist,470.25,163.30,506.73,218.09
472,001169.png,1224,370,Pedestrian,827.81,150.77,852.98,224.08
473,001169.png,1224,370,Pedestrian,667.01,156.54,685.79,199.04
474,001169.png,1224,370,Pedestrian,652.18,159.80,668.12,200.10
475,001169.png,1224,370,Pedestrian,658.51,159.39,672.56,199.67
476,001169.png,1224,370,Pedestrian,708.62,152.23,719.10,193.79
477,001169.png,1224,370,Pedestrian,718.27,150.87,737.43,195.70
478,001169.png,1224,370,DontCare,563.37,160.91,584.68,178.40
479,001169.png,1224,370,DontCare,957.98,153.90,990.13,194.34
480,001169.png,1224,370,DontCare,538.01,163.43,559.62,178.87
481,004681.png,1242,375,Truck,603.70,139.53,666.96,204.13
482,004681.png,1242,375,Car,341.64,179.83,383.48,201.97
483,004681.png,1242,375,Car,367.60,181.00,407.46,199.32
484,004681.png,1242,375,DontCare,412.37,177.30,496.76,192.80
485,004681.png,1242,375,DontCare,494.84,175.36,546.24,184.06
486,004368.png,1242,375,Car,922.85,185.38,1241.00,374.00
487,004368.png,1242,375,Car,232.99,182.33,464.85,334.13
488,004368.png,1242,375,Car,730.38,179.45,926.27,307.99
489,004368.png,1242,375,Car,417.12,182.85,509.51,243.68
490,004368.png,1242,375,Car,673.83,177.85,755.33,241.23
491,004368.png,1242,375,Car,644.79,174.83,694.28,214.22
492,004368.png,1242,375,Car,437.87,173.99,517.10,211.51
493,004368.png,1242,375,Misc,633.55,145.43,685.07,207.34
494,004368.png,1242,375,DontCare,547.24,170.50,590.87,191.82
495,003300.png,1242,375,Car,579.87,182.61,606.94,209.54
496,003300.png,1242,375,Van,0.00,176.42,41.22,305.70
497,003300.png,1242,375,Car,504.73,184.23,552.54,226.98
498,003300.png,1242,375,Car,360.39,192.34,418.53,227.37
499,003300.png,1242,375,DontCare,0.00,181.18,31.34,308.91
500,003300.png,1242,375,DontCare,625.35,174.71,666.40,213.17
501,003300.png,1242,375,DontCare,424.17,187.65,442.58,209.94
502,003300.png,1242,375,DontCare,473.98,184.41,498.21,202.82
503,006187.png,1242,375,Car,0.00,204.64,177.98,374.00
504,006187.png,1242,375,Car,0.00,192.33,321.69,328.55
505,006187.png,1242,375,Car,25.16,194.70,349.68,291.03
506,006187.png,1242,375,Car,186.59,184.43,385.80,268.22
507,006187.png,1242,375,Car,711.71,181.47,875.67,288.35
508,006187.png,1242,375,Car,369.01,178.50,496.15,227.66
509,006187.png,1242,375,Car,670.82,174.23,722.02,215.83
510,006187.png,1242,375,Car,404.57,179.55,509.90,215.00
511,006187.png,1242,375,Car,445.02,176.45,523.04,207.29
512,006187.png,1242,375,Van,642.86,161.17,664.38,185.49
513,006187.png,1242,375,DontCare,505.40,168.77,606.48,197.98
514,006187.png,1242,375,DontCare,613.73,168.77,628.36,178.19
515,006421.png,1242,375,Car,643.96,171.95,684.25,206.54
516,006421.png,1242,375,Car,669.68,178.80,722.19,217.89
517,006421.png,1242,375,Truck,652.88,147.74,696.39,191.56
518,006421.png,1242,375,Car,767.33,176.46,845.46,218.96
519,006421.png,1242,375,Car,801.17,175.04,867.51,202.42
520,006421.png,1242,375,DontCare,614.77,170.85,637.73,188.60
521,006421.png,1242,375,DontCare,593.94,173.98,602.32,180.27
522,006421.png,1242,375,DontCare,525.19,167.73,535.65,180.27
523,001201.png,1242,375,Truck,632.98,127.66,693.23,200.45
524,001201.png,1242,375,Car,0.00,184.07,85.04,234.86
525,001201.png,1242,375,Car,67.31,185.31,179.24,223.52
526,001201.png,1242,375,Car,180.29,180.89,257.37,211.35
527,001201.png,1242,375,Car,247.13,180.10,299.93,206.28
528,001201.png,1242,375,Car,288.30,180.41,335.64,202.72
529,001201.png,1242,375,Car,354.14,177.17,388.21,197.06
530,001201.png,1242,375,DontCare,387.95,171.48,484.63,193.77
531,001201.png,1242,375,DontCare,611.77,163.07,626.29,173.71
532,004465.png,1242,375,Car,602.37,174.65,624.76,190.82
533,004465.png,1242,375,DontCare,673.38,167.59,693.73,181.15
534,004465.png,1242,375,DontCare,576.35,171.48,590.88,188.92
535,002191.png,1242,375,Car,0.00,197.99,274.26,307.79
536,002191.png,1242,375,Car,459.24,185.09,517.52,208.46
537,002191.png,1242,375,DontCare,344.61,181.18,363.66,220.29
538,002191.png,1242,375,DontCare,518.62,174.06,656.70,199.58
539,002191.png,1242,375,DontCare,735.32,154.01,1002.77,178.88
540,003836.png,1242,375,Car,724.74,159.64,892.78,219.11
541,003836.png,1242,375,Car,1179.63,134.89,1241.00,179.93
542,003836.png,1242,375,Car,1020.49,145.83,1124.94,177.75
543,003836.png,1242,375,Car,997.37,149.21,1098.41,179.22
544,003836.png,1242,375,Car,486.14,176.26,534.31,214.42
545,003836.png,1242,375,Car,565.44,172.83,598.30,199.18
546,003836.png,1242,375,Car,762.07,155.13,854.49,190.44
547,003836.png,1242,375,Car,884.46,150.06,930.58,177.44
548,003836.png,1242,375,Car,919.23,151.95,969.43,177.00
549,003836.png,1242,375,Car,659.73,169.44,691.53,192.27
550,003836.png,1242,375,DontCare,535.44,172.77,562.26,201.53
551,003836.png,1242,375,DontCare,616.30,171.48,654.11,192.47
552,003836.png,1242,375,DontCare,974.02,148.19,994.37,178.24
553,004900.png,1242,375,Van,637.04,158.02,733.69,263.42
554,004900.png,1242,375,Car,297.08,189.19,451.80,266.34
555,004900.png,1242,375,Car,159.67,168.15,345.20,266.02
556,004900.png,1242,375,Car,543.99,173.79,612.06,223.30
557,004900.png,1242,375,Car,910.12,175.08,1079.55,254.80
558,004900.png,1242,375,Car,721.00,164.11,765.00,203.90
559,004900.png,1242,375,Van,768.42,146.43,821.01,196.04
560,004900.png,1242,375,Car,1003.99,162.54,1195.32,247.92
561,004900.png,1242,375,Car,1127.28,176.29,1241.00,248.17
562,004900.png,1242,375,Truck,709.62,127.88,760.47,197.84
563,004900.png,1242,375,Misc,0.00,212.81,270.69,273.00
564,004900.png,1242,375,Car,0.00,192.54,162.41,266.17
565,004900.png,1242,375,Misc,0.00,203.41,30.15,256.94
566,004900.png,1242,375,Misc,16.99,180.37,90.74,229.48
567,007273.png,1241,376,Car,570.25,179.35,603.07,209.27
568,007273.png,1241,376,Car,0.00,192.42,195.59,324.38
569,007273.png,1241,376,Car,171.75,190.27,308.43,256.18
570,007273.png,1241,376,Car,302.58,190.42,444.66,267.11
571,007273.png,1241,376,Car,392.36,182.95,449.85,218.14
572,007273.png,1241,376,Van,449.68,148.79,522.51,224.10
573,007273.png,1241,376,Car,503.18,183.52,538.08,210.60
574,007273.png,1241,376,Car,0.00,182.89,87.97,266.69
575,007273.png,1241,376,Car,233.75,181.54,329.32,229.98
576,007273.png,1241,376,DontCare,532.79,164.00,569.39,205.82
577,002340.png,1242,375,Car,708.38,177.31,878.93,249.53
578,002340.png,1242,375,Car,886.46,182.35,1241.00,374.00
579,002340.png,1242,375,Car,0.00,190.50,223.21,308.81
580,002340.png,1242,375,Car,2.56,178.66,301.75,275.05
581,002340.png,1242,375,Car,184.60,177.36,377.84,244.74
582,002340.png,1242,375,Car,683.85,179.94,829.07,239.90
583,002340.png,1242,375,Car,248.25,173.11,393.36,231.65
584,002340.png,1242,375,Car,308.58,171.86,402.54,215.27
585,002340.png,1242,375,Car,456.13,176.80,492.10,199.37
586,002340.png,1242,375,DontCare,430.00,173.42,455.52,194.41
587,006390.png,1242,375,Car,563.00,182.26,621.72,230.34
588,006390.png,1242,375,Car,0.00,196.45,141.01,374.00
589,006390.png,1242,375,Car,0.00,220.76,439.97,374.00
590,006390.png,1242,375,Car,323.61,190.60,490.47,317.19
591,006390.png,1242,375,Car,407.23,190.92,514.45,267.85
592,006390.png,1242,375,Car,281.31,190.01,416.84,255.00
593,006390.png,1242,375,Car,524.09,180.86,559.27,206.98
594,006390.png,1242,375,Car,775.71,204.89,1241.00,374.00
595,006390.png,1242,375,Car,705.48,178.55,855.10,292.15
596,006390.png,1242,375,Car,631.40,183.25,680.85,219.64
597,006390.png,1242,375,Truck,620.14,134.58,679.61,202.95
598,006390.png,1242,375,Pedestrian,701.42,169.96,710.75,207.67
599,006390.png,1242,375,Car,171.16,184.17,266.03,220.89
600,006390.png,1242,375,Car,572.82,179.88,609.67,213.54
601,006390.png,1242,375,Car,0.00,190.71,112.37,248.21
602,006390.png,1242,375,DontCare,423.10,177.10,527.31,201.10
603,007224.png,1242,375,Car,0.00,205.07,264.85,374.00
604,007224.png,1242,375,Car,280.69,187.64,429.18,282.94
605,007224.png,1242,375,Car,214.39,191.34,351.88,258.49
606,004111.png,1242,375,Car,481.27,182.06,580.18,252.10
607,004111.png,1242,375,Pedestrian,917.29,161.93,936.20,215.37
608,007342.png,1242,375,Car,0.00,82.85,279.11,374.00
609,007342.png,1242,375,Car,789.70,189.72,1195.31,374.00
610,007342.png,1242,375,Car,452.34,164.41,515.23,214.08
611,007342.png,1242,375,Car,143.54,169.87,416.72,346.19
612,007342.png,1242,375,Car,724.60,174.79,877.38,280.38
613,007342.png,1242,375,Car,673.40,169.89,759.90,232.58
614,007342.png,1242,375,Car,646.70,166.61,711.51,216.64
615,007342.png,1242,375,Car,633.09,168.84,683.83,206.03
616,007342.png,1242,375,Car,502.16,166.18,536.17,192.64
617,007342.png,1242,375,DontCare,536.65,157.31,637.73,189.64
618,007342.png,1242,375,DontCare,749.15,153.15,809.61,179.23
619,002249.png,1224,370,Pedestrian,846.73,154.22,924.62,315.88
620,005139.png,1242,375,Car,0.00,214.99,312.79,374.00
621,005139.png,1242,375,Van,274.64,171.80,453.19,292.69
622,005139.png,1242,375,Car,496.98,172.66,544.39,209.36
623,005139.png,1242,375,Van,514.25,162.42,556.47,201.62
624,005139.png,1242,375,DontCare,555.40,163.56,579.40,189.64
625,006477.png,1242,375,Car,599.70,177.84,630.46,207.46
626,006477.png,1242,375,Truck,652.89,165.03,706.86,196.01
627,006477.png,1242,375,Car,248.28,191.94,331.08,235.02
628,006477.png,1242,375,Misc,104.65,215.68,150.12,248.05
629,006477.png,1242,375,Car,269.46,191.34,328.43,221.38
630,006477.png,1242,375,Misc,404.26,171.69,438.62,204.81
631,006477.png,1242,375,DontCare,482.48,184.40,510.65,195.90
632,006477.png,1242,375,DontCare,521.02,180.23,543.98,191.73
633,005558.png,1241,376,Car,641.99,169.33,681.31,200.83
634,005558.png,1241,376,Car,572.31,174.05,613.93,211.06
635,005558.png,1241,376,Car,569.91,172.51,601.27,199.16
636,005558.png,1241,376,Car,612.67,169.17,630.80,185.81
637,005558.png,1241,376,DontCare,376.12,157.73,441.96,178.66
638,005558.png,1241,376,DontCare,484.74,157.73,537.01,172.40
639,005558.png,1241,376,DontCare,580.83,153.56,690.54,169.27
640,005379.png,1242,375,Car,234.79,189.26,469.38,322.54
641,005379.png,1242,375,Car,382.44,167.04,530.35,272.51
642,005379.png,1242,375,Van,888.60,114.57,1159.44,229.96
643,005379.png,1242,375,Car,719.11,180.00,799.11,230.77
644,005379.png,1242,375,Car,501.69,174.12,573.89,232.52
645,005379.png,1242,375,Car,699.19,169.75,763.55,218.23
646,005379.png,1242,375,Car,534.65,174.89,583.25,220.42
647,005379.png,1242,375,DontCare,639.77,172.94,662.73,185.48
648,005379.png,1242,375,DontCare,574.15,173.98,608.57,197.98
649,000001.png,1242,375,Truck,599.41,156.40,629.75,189.25
650,000001.png,1242,375,Car,387.63,181.54,423.81,203.12
651,000001.png,1242,375,Cyclist,676.60,163.95,688.98,193.93
652,000001.png,1242,375,DontCare,503.89,169.71,590.61,190.13
653,000001.png,1242,375,DontCare,511.35,174.96,527.81,187.45
654,000001.png,1242,375,DontCare,532.37,176.35,542.68,185.27
655,000001.png,1242,375,DontCare,559.62,175.83,575.40,183.15
656,006086.png,1242,375,Car,1174.33,176.74,1241.00,279.14
657,006086.png,1242,375,Car,5.86,180.48,252.76,254.98
658,004388.png,1242,375,Car,69.21,189.37,318.75,320.47
659,004388.png,1242,375,Car,832.97,186.26,1241.00,374.00
660,004388.png,1242,375,Car,252.72,185.45,403.77,272.37
661,004388.png,1242,375,Car,750.45,179.53,939.31,298.44
662,004388.png,1242,375,Car,474.77,178.40,530.62,202.87
663,004388.png,1242,375,Pedestrian,670.09,171.25,686.78,203.86
664,004388.png,1242,375,Truck,622.75,152.29,699.64,192.10
665,004388.png,1242,375,DontCare,376.47,182.15,427.87,198.62
666,004388.png,1242,375,DontCare,576.35,174.39,631.63,193.77
667,004388.png,1242,375,DontCare,721.90,173.42,734.48,199.59
668,004388.png,1242,375,DontCare,701.52,173.42,734.48,189.89
669,001212.png,1242,375,Truck,585.89,146.35,634.61,205.36
670,001212.png,1242,375,Car,203.15,196.65,286.16,232.69
671,004010.png,1241,376,Car,572.77,174.25,612.07,210.08
672,004010.png,1241,376,Car,0.00,195.74,295.84,375.00
673,004010.png,1241,376,Car,48.45,188.33,265.59,276.07
674,004010.png,1241,376,Car,335.85,188.36,458.03,260.72
675,004010.png,1241,376,Car,287.79,182.16,377.81,230.42
676,004010.png,1241,376,Car,406.26,179.52,482.23,228.96
677,004010.png,1241,376,Misc,474.27,160.88,526.75,215.49
678,004010.png,1241,376,Van,487.27,157.63,538.59,208.84
679,004010.png,1241,376,Van,538.49,166.89,560.67,192.15
680,004010.png,1241,376,Car,0.00,181.44,129.18,268.99
681,006458.png,1224,370,Pedestrian,453.88,159.34,506.21,311.73
682,003333.png,1224,370,Pedestrian,949.86,154.55,1026.85,298.94
683,000071.png,1242,375,Car,596.84,174.10,664.34,239.31
684,000071.png,1242,375,Tram,701.49,149.63,725.74,184.45
685,000071.png,1242,375,DontCare,743.94,162.52,752.32,175.06
686,005852.png,1242,375,Car,0.00,199.54,128.37,252.30
687,005852.png,1242,375,Car,274.66,186.03,343.72,219.26
688,005852.png,1242,375,Car,397.07,182.13,438.35,206.06
689,005852.png,1242,375,Tram,452.93,153.95,522.66,199.27
690,005852.png,1242,375,Cyclist,719.18,169.28,733.57,203.87
691,006138.png,1242,375,Car,580.10,176.68,629.46,223.66
692,006138.png,1242,375,Car,598.21,170.59,636.83,210.86
693,006138.png,1242,375,Car,824.57,137.48,1241.00,374.00
694,006138.png,1242,375,Car,724.07,175.19,851.90,271.43
695,006138.png,1242,375,Car,665.42,173.40,712.66,214.74
696,006138.png,1242,375,Car,649.89,175.08,690.80,207.91
697,002016.png,1242,375,Tram,621.09,151.70,690.37,191.64
698,002016.png,1242,375,Car,31.06,192.25,253.86,288.31
699,002016.png,1242,375,Cyclist,976.19,152.54,1026.32,219.79
700,002016.png,1242,375,DontCare,257.28,171.48,507.27,209.94
701,002016.png,1242,375,DontCare,591.07,165.01,611.42,186.00
702,002016.png,1242,375,DontCare,794.83,161.13,817.12,197.65
703,007028.png,1242,375,Car,426.55,184.15,523.39,265.13
704,007028.png,1242,375,Car,670.36,163.75,774.40,258.10
705,007028.png,1242,375,Misc,490.05,196.57,538.38,229.21
706,007028.png,1242,375,Car,507.90,181.82,553.79,219.95
707,007028.png,1242,375,Car,644.73,181.11,706.23,224.66
708,007028.png,1242,375,Car,546.59,177.40,569.80,197.81
709,007028.png,1242,375,DontCare,569.98,168.77,637.73,199.02
710,005346.png,1242,375,Car,0.00,199.34,136.99,374.00
711,005346.png,1242,375,Car,323.32,185.03,499.81,307.44
712,005346.png,1242,375,Car,542.45,181.48,577.43,208.56
713,005346.png,1242,375,DontCare,578.31,170.85,595.02,183.39
714,005346.png,1242,375,DontCare,592.90,161.48,606.48,170.90
715,004623.png,1242,375,Car,695.61,173.84,742.62,197.17
716,004623.png,1242,375,DontCare,557.91,169.53,564.67,177.26
717,002608.png,1242,375,Car,452.34,191.44,519.08,255.75
718,002608.png,1242,375,Car,479.21,191.26,531.19,236.15
719,001828.png,1241,376,Car,531.69,175.52,578.81,210.39
720,001828.png,1241,376,Car,484.69,181.22,520.27,202.83
721,001828.png,1241,376,Car,402.43,178.96,437.15,194.68
722,002530.png,1242,375,Car,149.81,190.56,347.55,282.75
723,002530.png,1242,375,Car,458.87,178.30,611.62,230.90
724,002530.png,1242,375,Car,1177.65,154.35,1241.00,225.99
725,002133.png,1242,375,Pedestrian,198.50,179.79,235.46,278.57
726,002133.png,1242,375,Pedestrian,71.23,170.48,117.37,253.86
727,002133.png,1242,375,Misc,1037.25,205.48,1199.73,346.29
728,002133.png,1242,375,Pedestrian,417.20,166.04,436.50,227.55
729,002133.png,1242,375,DontCare,443.58,158.54,540.26,211.23
730,002133.png,1242,375,DontCare,248.22,173.42,389.53,226.76
731,002133.png,1242,375,DontCare,873.10,161.13,910.27,233.23
732,002133.png,1242,375,DontCare,712.03,159.18,786.07,207.99
733,002133.png,1242,375,DontCare,558.08,155.95,651.52,193.12
734,004989.png,1238,374,Pedestrian,666.46,159.42,696.79,239.88
735,004989.png,1238,374,Pedestrian,692.28,153.47,724.28,236.82
736,004989.png,1238,374,Pedestrian,444.29,158.40,475.95,244.35
737,004989.png,1238,374,Cyclist,593.94,159.77,617.25,207.39
738,004989.png,1238,374,DontCare,910.95,195.33,1004.49,360.55
739,004989.png,1238,374,DontCare,1174.80,191.18,1235.97,372.00
740,004989.png,1238,374,DontCare,1.92,174.55,104.81,296.14
741,004989.png,1238,374,DontCare,531.75,164.16,546.33,201.60
742,004989.png,1238,374,DontCare,373.84,169.36,399.85,215.11
743,004989.png,1238,374,DontCare,560.84,165.20,576.46,201.60
744,004989.png,1238,374,DontCare,617.98,164.16,633.60,178.74
745,004989.png,1238,374,DontCare,730.18,156.89,747.88,200.56
746,003435.png,1224,370,Pedestrian,571.12,156.09,623.12,301.39
747,004153.png,1242,375,Car,580.27,182.31,613.58,208.89
748,004153.png,1242,375,Car,532.62,181.43,563.03,204.24
749,004153.png,1242,375,Van,592.70,168.19,613.96,197.32
750,004153.png,1242,375,Car,405.76,181.73,433.56,199.24
751,000359.png,1242,375,Car,595.67,174.11,623.22,200.64
752,000359.png,1242,375,Truck,624.60,160.46,663.06,191.11
753,000359.png,1242,375,Van,301.40,176.06,375.24,218.96
754,000359.png,1242,375,DontCare,545.55,161.81,579.16,186.37
755,000359.png,1242,375,DontCare,418.84,181.53,445.52,195.58
756,000359.png,1242,375,DontCare,475.29,171.72,499.57,187.00
757,000359.png,1242,375,DontCare,459.56,177.10,476.27,187.56
758,000359.png,1242,375,DontCare,530.40,172.94,549.19,183.40
759,006668.png,1242,375,Car,497.90,183.08,551.89,221.31
760,006668.png,1242,375,Car,560.43,180.66,583.99,197.34
761,005644.png,1242,375,Truck,636.14,154.27,701.53,205.74
762,005644.png,1242,375,Car,562.43,173.85,581.99,189.83
763,004834.png,1242,375,Car,317.91,186.84,505.98,329.03
764,004834.png,1242,375,Car,972.90,240.52,1241.00,374.00
765,004834.png,1242,375,Car,736.03,191.58,968.07,367.67
766,004834.png,1242,375,Car,673.78,193.44,796.18,290.16
767,004834.png,1242,375,Car,429.80,188.09,524.87,270.47
768,004834.png,1242,375,Car,465.92,190.83,539.97,247.68
769,004834.png,1242,375,Car,656.67,186.96,734.48,247.66
770,004834.png,1242,375,Car,637.17,189.45,695.55,236.79
771,004834.png,1242,375,Car,523.53,187.67,563.30,221.68
772,004834.png,1242,375,Car,541.15,178.34,576.23,213.50
773,004834.png,1242,375,Car,558.35,182.46,590.72,211.96
774,004834.png,1242,375,DontCare,600.19,187.52,634.61,202.15
775,003628.png,1224,370,Car,488.06,164.96,522.61,195.91
776,003628.png,1224,370,Pedestrian,935.98,155.61,955.65,218.77
777,003628.png,1224,370,Pedestrian,943.55,154.41,962.55,216.13
778,003628.png,1224,370,Van,1067.36,156.88,1223.00,212.95
779,003628.png,1224,370,Car,506.37,168.86,534.53,192.05
